city;property_type;area_sqm;rooms;floor;floor_count;build_year;latitude;longitude;distance_to_center;poi_count;distance_to_school;distance_to_healthcare;distance_to_post_office;distance_to_kindergarten;distance_to_restaurant;distance_to_college;distance_to_pharmacy;ownership_type;building_material;condition;has_parking;has_balcony;has_elevator;has_security;has_storage;price;listing_year;listing_month;address;price_per_sqm;source_dataset;property_description;heating_type;source_url;voivodeship;offer_type;building_type;market_type;city_population;maintenance_fee;available_from;advertiser_type;additional_info;window_type;energy_certificate;furnishing;utilities;quarter;primary_price;secondary_price;inflation;housing_inflation;avg_salary;population;unemployment;interest_rate
lodz;blockOfFlats;83.4;3.0;2.0;3.0;2021.0;51.7033;19.4616;8.71;0.0;1.071;2.22;2.04;0.848;1.639;2.995;1.3;condominium;brick;premium;no;yes;no;no;no;749000.0;2023;8;;8980.815347721822;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;55.58;3.0;5.0;10.0;1968.0;51.7742;19.4288;1.96;13.0;0.412;0.847;0.379;0.338;0.279;1.471;0.127;condominium;concreteSlab;;no;yes;yes;no;no;390000.0;2023;8;;7016.9125584742715;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;42.98;2.0;2.0;5.0;2020.0;51.7521056;19.47078259;3.45;8.0;0.403;0.452;0.843;0.377;0.394;1.0;0.106;condominium;brick;;no;yes;yes;no;no;451289.99999999994;2023;8;;10500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;35.75;2.0;4.0;4.0;1976.0;51.7581;19.5331;5.99;33.0;0.228;0.116;0.312;0.153;0.187;1.828;0.119;cooperative;concreteSlab;;no;no;no;no;no;250000.0;2023;8;;6993.006993006993;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;66.88;4.0;;7.0;2016.0;51.7226;19.4998;7.25;2.0;0.654;0.999;0.881;0.262;0.592;2.32;0.422;condominium;;premium;yes;yes;yes;yes;no;625000.0;2023;8;;9345.095693779906;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;104.12;3.0;1.0;3.0;1915.0;51.7678;19.4601;1.57;65.0;0.49;0.375;0.179;0.35;0.146;0.631;0.267;condominium;brick;;no;yes;no;no;no;720000.0;2023;8;;6915.097963887822;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;63.38;3.0;2.0;11.0;1976.0;51.7599;19.5343;5.98;27.0;0.437;0.326;0.429;0.359;0.239;1.714;0.183;condominium;;;no;no;yes;no;no;490000.0;2023;8;;7731.145471757652;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;63.4;3.0;10.0;10.0;2018.0;51.7785885;19.4855869;2.14;14.0;0.34;1.073;0.428;0.385;0.167;0.635;0.297;condominium;brick;;yes;yes;yes;yes;no;608640.0;2023;8;;9600.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;48.86;2.0;9.0;11.0;1984.0;51.7447021;19.4016252;5.49;27.0;0.313;0.375;0.29;0.083;0.124;3.566;0.104;condominium;concreteSlab;low;yes;yes;yes;no;no;295000.0;2023;8;;6037.658616455178;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;51.5;2.0;1.0;4.0;1975.0;51.749;19.4849;4.17;8.0;0.318;0.33;0.59;0.234;0.315;1.886;0.123;condominium;concreteSlab;premium;no;no;;no;no;429999.99999999994;2023;8;;8349.514563106795;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;36.25;2.0;3.0;10.0;1970.0;51.7375;19.484;5.29;16.0;0.241;0.804;0.335;0.373;0.259;1.374;0.298;condominium;concreteSlab;premium;no;yes;yes;no;no;319000.0;2023;8;;8800.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;44.83;2.0;;4.0;1975.0;51.7968;19.3785;5.51;22.0;0.242;3.708;0.161;0.174;0.189;1.437;0.163;condominium;concreteSlab;premium;no;no;;no;no;369999.99999999994;2023;8;;8253.401739906312;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;85.0;4.0;3.0;3.0;1920.0;51.7641;19.4664;2.09;16.0;0.205;0.723;0.26;0.307;0.271;0.061;0.525;condominium;brick;low;no;no;no;yes;no;430000.0;2023;8;;5058.823529411765;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;136.34;4.0;2.0;4.0;1936.0;51.7739;19.4683;1.26;26.0;0.175;0.235;0.4;0.241;0.182;0.255;0.289;condominium;brick;low;no;yes;no;yes;no;720000.0;2023;8;;5280.915358662168;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;56.0;3.0;4.0;4.0;1960.0;51.73;19.4907;6.24;14.0;0.17;1.145;0.262;0.063;0.367;1.546;0.265;condominium;;;yes;yes;no;no;yes;350000.0;2023;8;;6250.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;36.55;2.0;1.0;4.0;1969.0;51.7344;19.4897;5.76;23.0;0.109;1.155;0.229;0.23;0.355;1.559;0.251;condominium;concreteSlab;;no;no;no;no;no;329000.0;2023;8;;9001.367989056089;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;36.0;2.0;3.0;4.0;1960.0;51.7321003;19.4488937;5.51;16.0;0.088;1.692;0.328;0.113;0.147;0.275;0.044;condominium;brick;low;no;no;;no;no;237000.0;2023;8;;6583.333333333333;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;96.4;4.0;2.0;4.0;1958.0;51.7694;19.4841;2.43;6.0;0.373;0.59;1.082;0.201;0.533;0.596;0.43;condominium;brick;premium;no;yes;no;no;no;899000.0;2023;8;;9325.726141078838;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;43.0;2.0;2.0;4.0;1971.0;51.75091;19.42444;3.99;16.0;0.113;0.073;0.107;0.085;0.459;1.986;0.096;condominium;concreteSlab;;no;yes;no;no;yes;385000.0;2023;8;;8953.488372093023;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;50.87;2.0;3.0;4.0;1910.0;51.77229;19.45549;1.03;50.0;0.229;0.325;0.216;0.109;0.057;1.095;0.033;condominium;brick;;no;no;no;no;no;350000.0;2023;8;;6880.283074503637;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;81.45;3.0;2.0;3.0;1882.0;51.764;19.4663;2.1;18.0;0.196;0.71;0.269;0.303;0.259;0.072;0.512;condominium;brick;;no;yes;no;no;no;516000.0;2023;8;;6335.174953959484;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;51.0;2.0;3.0;3.0;1950.0;51.79206645;19.47560924;1.85;13.0;0.144;1.474;0.243;0.131;0.458;1.615;0.198;condominium;brick;low;no;yes;no;no;no;390000.0;2023;8;;7647.058823529412;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;68.0;3.0;4.0;4.0;2002.0;51.807;19.3264;9.27;3.0;0.175;2.201;0.27;0.044;0.574;;0.734;condominium;brick;premium;no;no;no;no;no;440000.0;2023;8;;6470.588235294118;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;47.5;2.0;1.0;2.0;1950.0;51.7469;19.482;4.28;6.0;0.164;0.538;0.802;0.411;0.491;1.694;0.251;condominium;brick;;no;no;no;no;no;279000.0;2023;8;;5873.684210526316;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;100.53;4.0;9.0;10.0;1993.0;51.7935;19.4514;1.35;21.0;0.156;0.505;0.269;0.179;0.253;1.038;0.04;cooperative;;low;yes;yes;yes;no;no;750000.0;2023;8;;7460.459564309162;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;61.37;3.0;11.0;11.0;1970.0;51.7931;19.4483;1.36;20.0;0.19;0.597;0.272;0.249;0.185;0.922;0.253;condominium;concreteSlab;low;no;no;yes;no;no;349000.0;2023;8;;5686.81766335343;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;69.8;3.0;3.0;5.0;2020.0;51.7216;19.5016;7.4;2.0;0.734;1.097;0.989;0.363;0.663;2.476;0.441;condominium;;;yes;yes;yes;yes;yes;690000.0;2023;8;;9885.386819484242;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;38.3;2.0;6.0;10.0;;51.7962;19.3833;5.18;18.0;0.335;3.432;0.013;0.22;0.249;1.136;0.183;cooperative;concreteSlab;;no;yes;yes;no;yes;230000.0;2023;8;;6005.221932114883;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;43.82;2.0;3.0;4.0;1968.0;51.7635;19.4473;2.07;19.0;0.303;0.143;0.176;0.255;0.148;1.376;0.17;cooperative;brick;low;yes;no;no;no;yes;329000.0;2023;8;;7507.987220447284;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;88.46;4.0;3.0;3.0;;51.7648;19.4463;1.95;16.0;0.319;0.213;0.156;0.232;0.302;1.444;0.328;condominium;brick;;no;yes;no;no;no;484999.99999999994;2023;8;;5482.704047026905;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;57.2;3.0;1.0;10.0;1971.0;51.8064;19.46;2.79;1.0;0.447;1.925;0.814;0.6;0.587;2.589;0.904;cooperative;;;no;yes;yes;no;yes;359000.0;2023;8;;6276.2237762237755;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;74.28;3.0;4.0;4.0;2017.0;51.7578;19.4116;3.97;4.0;0.374;0.966;1.076;0.302;0.477;3.032;0.66;condominium;brick;premium;yes;yes;yes;yes;yes;809652.0;2023;8;;10900.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;38.5;2.0;7.0;11.0;1975.0;51.7947;19.4395;1.8;19.0;0.278;0.75;0.519;0.099;0.274;1.13;0.168;cooperative;concreteSlab;;yes;yes;yes;no;yes;296000.0;2023;8;;7688.311688311688;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;42.42;2.0;7.0;11.0;;51.745345;19.390956;5.95;28.0;0.259;0.424;0.114;0.164;0.17;4.29;0.08;cooperative;concreteSlab;;no;yes;yes;no;yes;375000.0;2023;8;;8840.16973125884;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;48.46;3.0;7.0;7.0;;51.751;19.4605;3.42;20.0;0.43;0.598;0.578;0.353;0.073;0.351;0.212;condominium;;;no;no;yes;no;no;484500.00000000006;2023;8;;9997.936442426744;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;99.5;3.0;;3.0;;51.7726;19.4482;1.09;30.0;0.07;0.405;0.222;0.273;0.08;1.233;0.328;condominium;;;no;no;no;no;no;579000.0;2023;8;;5819.095477386934;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;84.26;4.0;;3.0;;51.743333;19.562219;8.53;11.0;0.056;2.284;0.198;0.162;0.42;4.368;0.47;condominium;brick;;no;yes;no;no;no;849000.0;2023;8;;10075.955376216472;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;36.5;2.0;3.0;4.0;1960.0;51.7915;19.3916;4.48;12.0;0.327;2.663;0.78;0.319;0.172;0.362;0.178;condominium;concreteSlab;premium;yes;yes;no;no;yes;307000.0;2023;8;;8410.95890410959;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;52.73;3.0;2.0;2.0;2005.0;51.7404;19.5726;9.31;10.0;0.264;3.058;0.642;0.285;0.206;;0.247;condominium;;premium;yes;yes;no;yes;yes;595000.0;2023;8;;11283.899108666794;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;45.0;2.0;2.0;5.0;1910.0;51.7714;19.4637;1.28;23.0;0.314;0.633;0.026;0.146;0.095;0.674;0.036;condominium;brick;;no;yes;yes;no;no;420000.0;2023;8;;9333.333333333334;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;69.68;3.0;1.0;4.0;1950.0;51.7709492;19.4617189;1.27;41.0;0.31;0.717;0.17;0.032;0.195;0.807;0.18;condominium;brick;low;no;no;no;no;yes;450000.0;2023;8;;6458.094144661308;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;57.0;3.0;5.0;10.0;;51.7957;19.4655;1.74;9.0;0.293;1.024;0.47;0.359;0.601;1.612;0.413;condominium;;;no;no;yes;no;no;420000.0;2023;8;;7368.421052631579;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;37.0;2.0;2.0;4.0;1978.0;51.7344;19.4955;5.94;24.0;0.237;1.554;0.24;0.106;0.226;1.941;0.188;cooperative;;;no;yes;no;no;yes;325000.0;2023;8;;8783.783783783783;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;37.0;2.0;2.0;4.0;1978.0;51.7429;19.4959;5.14;15.0;0.101;1.325;0.53;0.156;0.302;2.389;0.115;cooperative;;;no;yes;no;no;yes;325000.0;2023;8;;8783.783783783783;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;38.83;3.0;4.0;4.0;1962.0;51.7703;19.4406;1.58;14.0;0.082;0.88;0.156;0.592;0.372;1.67;0.02;condominium;brick;;no;no;no;yes;yes;379000.0;2023;8;;9760.494463044039;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;126.0;6.0;1.0;2.0;1998.0;51.7791;19.39765;3.94;0.0;0.822;1.459;0.595;1.361;0.557;1.157;0.679;condominium;;;no;yes;no;yes;no;749000.0;2023;8;;5944.444444444444;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;58.57;3.0;3.0;4.0;;51.7707299;19.44250311;1.47;16.0;0.068;0.846;0.292;0.517;0.271;1.605;0.149;condominium;brick;low;no;yes;no;no;yes;352000.0;2023;8;;6009.902680553184;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;53.0;3.0;4.0;4.0;1979.0;51.7393;19.3904;6.45;12.0;0.248;0.903;0.57;0.106;0.242;4.253;0.179;cooperative;;;yes;no;no;no;yes;340000.0;2023;8;;6415.094339622641;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;45.13;2.0;3.0;4.0;1975.0;51.8064416;19.460037;2.8;1.0;0.452;1.93;0.819;0.6;0.592;2.594;0.91;condominium;concreteSlab;;no;yes;no;no;no;397000.0;2023;8;;8796.8092178152;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;56.0;3.0;8.0;9.0;;51.747721;19.41779077;4.54;19.0;0.352;0.342;0.159;0.319;0.158;2.429;0.349;condominium;concreteSlab;low;no;no;yes;no;no;365000.0;2023;8;;6517.857142857143;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;31.0;1.0;4.0;4.0;;51.7513;19.4453;3.42;9.0;0.182;1.001;0.776;1.109;0.364;0.613;0.407;condominium;brick;;no;no;no;no;yes;255000.0;2023;8;;8225.806451612903;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;55.75;2.0;4.0;4.0;;51.7735;19.4152;2.86;5.0;0.291;0.101;0.449;0.119;0.891;1.404;0.465;condominium;brick;;yes;no;no;no;yes;325000.0;2023;8;;5829.596412556054;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;63.0;3.0;4.0;4.0;1986.0;51.8196;19.4433;4.31;11.0;0.48;0.375;0.147;0.055;0.213;3.58;0.048;cooperative;;;no;yes;no;no;yes;410000.0;2023;8;;6507.936507936508;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;45.0;2.0;4.0;4.0;;51.7887;19.436;1.52;20.0;0.139;0.07;0.407;0.252;0.233;0.729;0.082;condominium;;;no;yes;no;no;yes;279000.0;2023;8;;6200.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;42.42;2.0;3.0;4.0;1977.0;51.7448;19.3866;6.22;18.0;0.292;0.729;0.253;0.271;0.086;4.594;0.088;cooperative;concreteSlab;low;no;yes;no;no;yes;275000.0;2023;8;;6482.791136256483;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;45.0;2.0;4.0;4.0;;51.7978;19.4353;2.25;17.0;0.193;1.028;0.083;0.065;0.219;1.551;0.229;cooperative;;;yes;yes;no;no;yes;300000.0;2023;8;;6666.666666666667;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;48.29;3.0;;3.0;2015.0;51.7786;19.3872;4.66;7.0;0.194;2.109;0.126;0.716;0.064;1.338;0.065;condominium;brick;;yes;no;no;yes;no;310000.0;2023;8;;6419.5485607786295;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;39.5;2.0;1.0;4.0;;51.7731;19.4587;0.97;44.0;0.177;0.437;0.208;0.154;0.188;0.866;0.209;condominium;brick;;no;no;no;yes;yes;235000.0;2023;8;;5949.367088607595;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;80.0;3.0;4.0;4.0;;51.70359;19.47501;8.78;3.0;0.197;1.656;1.563;0.33;1.259;2.964;0.4;condominium;;;no;yes;no;no;yes;620000.0;2023;8;;7750.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;85.0;3.0;5.0;5.0;2009.0;51.751862;19.471191;3.48;6.0;0.371;0.414;0.823;0.409;0.373;1.015;0.145;condominium;;;no;yes;yes;yes;no;799000.0;2023;8;;9400.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;55.0;2.0;2.0;3.0;;51.7841;19.4255;2.03;13.0;0.336;0.821;0.224;0.072;0.545;0.498;0.433;condominium;brick;;no;yes;no;no;yes;390000.0;2023;8;;7090.909090909091;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;123.42;6.0;3.0;4.0;1934.0;51.76665;19.44461;1.79;14.0;0.403;0.413;0.336;0.197;0.207;1.581;0.288;condominium;brick;;no;no;no;no;yes;628000.0;2023;8;;5088.316318262842;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;47.3;3.0;2.0;11.0;;51.77404;19.42781;2.03;13.0;0.348;0.778;0.309;0.297;0.277;1.457;0.082;condominium;concreteSlab;;no;yes;yes;no;yes;380000.0;2023;8;;8033.826638477802;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;;36.89;2.0;2.0;4.0;2022.0;51.7480434;19.4752584;3.98;5.0;0.318;0.103;0.842;0.668;0.527;1.222;0.465;condominium;;;no;yes;yes;no;no;332010.0;2023;8;;9000.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;apartmentBuilding;109.0;5.0;3.0;4.0;2010.0;51.7936;19.43669;1.83;12.0;0.229;0.573;0.517;0.132;0.313;1.1;0.35;condominium;brick;;yes;yes;yes;yes;no;759000.0;2023;8;;6963.302752293578;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;58.45;2.0;1.0;2.0;1950.0;51.7917;19.4697;1.53;17.0;0.226;1.069;0.47;0.278;0.36;1.359;0.47;condominium;brick;;yes;yes;no;yes;no;297000.0;2023;8;;5081.266039349872;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;62.47;3.0;4.0;4.0;1987.0;51.7219;19.4967;7.23;5.0;0.428;0.773;0.657;0.039;0.371;2.152;0.26;cooperative;concreteSlab;low;no;yes;no;no;yes;480500.0;2023;8;;7691.6920121658395;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;42.42;2.0;7.0;11.0;1979.0;51.7503;19.401;5.07;14.0;0.167;0.522;0.724;0.251;0.195;3.588;0.241;cooperative;concreteSlab;low;no;no;yes;no;no;310000.0;2023;8;;7307.873644507307;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;83.73;3.0;;3.0;1912.0;51.7432;19.4807;4.62;5.0;0.406;0.754;0.934;0.711;0.236;1.699;0.439;condominium;brick;premium;no;no;yes;yes;no;810000.0;2023;8;;9673.951988534574;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;57.42;2.0;2.0;3.0;1935.0;51.7801;19.475;1.4;22.0;0.257;0.691;0.335;0.112;0.169;0.291;0.05;condominium;brick;;no;no;no;no;no;370000.0;2023;8;;6443.747823058167;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;tenement;98.45;4.0;2.0;2.0;1936.0;51.7544;19.4598;3.03;31.0;0.137;0.312;0.216;0.323;0.084;0.682;0.174;condominium;brick;;no;no;no;no;no;850000.0000000001;2023;8;;8633.824276282377;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;102.0;4.0;;4.0;1995.0;51.8211;19.4406;4.51;13.0;0.379;0.382;0.253;0.228;0.016;3.342;0.163;condominium;concreteSlab;;yes;yes;no;no;yes;759999.0;2023;8;;7450.970588235294;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
lodz;blockOfFlats;51.0;3.0;2.0;4.0;;51.7468143;19.4445294;3.92;4.0;0.539;1.457;1.156;0.943;0.419;0.618;0.562;condominium;;;no;yes;no;no;no;535000.0;2023;8;;10490.196078431372;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
